Class,Estate,Polarity (Pol),Quadratic (QIndex),Pogliani (Pog),Ramification (Ram),Maximal electrotopological positive variation (MEPV),Reciprocal hyper-distance-path index (RHDPI),Kier Hall electronegativity (KHE),reciprocal distance square Randic-type index (RDSR),E-state topological parameter (ETP),Mean Square Distance Balaban (MSDB),zagreb_combined,topo_combined,connectivity_combined
1.0,0.4023157333345625,0.5107913669064749,0.6363636363636364,0.4619289340101523,0.46875,0.9491191317051793,0.4807608595309508,0.4366197183098592,0.43103096517798223,0.41214385186470526,0.06273107891155472,0.4712041884816754,0.49334761692175005,0.5335101026807819
1.0,0.281458096323009,0.381294964028777,0.6136363636363636,0.35532994923857864,0.40625,0.8169333881198519,0.37070070238823916,0.3229003755868545,0.3208485484555456,0.2883310591270857,0.18803429202207234,0.36332494182664343,0.3723676640063381,0.4372213746379753
1.0,0.2655641414258411,0.3525179856115108,0.5227272727272727,0.3223350253807106,0.375,0.7405312616900894,0.3302196670941028,0.3004694835680751,0.2799182688779076,0.27204883384545137,0.2146118617466286,0.32955206515415936,0.35537285677595604,0.3774844702154988
1.0,0.2516569308908192,0.32374100719424465,0.5227272727272727,0.29441624365482233,0.375,0.6739955747134072,0.29733889786809614,0.27699530516431925,0.24819357643276557,0.25780188672402143,0.2661347013286808,0.3115183246073298,0.34803159951897067,0.34473905373548697
1.0,0.3490113820981856,0.41007194244604317,0.40909090909090906,0.38578680203045684,0.375,0.8174119644728528,0.37553207802657373,0.38028169014084506,0.3198640805034252,0.35753050029180594,0.19822725102302674,0.3865619546247818,0.3620606055353893,0.4123853364500457
1.0,0.31457315532474706,0.48920863309352525,0.6363636363636364,0.3967850964467005,0.4375,0.8707764932541031,0.4361706697666904,0.3620240187793427,0.3846453072649222,0.32654908908154434,0.10098461215002885,0.3734574607329843,0.43789902689013527,0.5038387600072745
1.0,0.4218534171267934,0.40287769784172667,0.5909090909090909,0.36886631472081216,0.5,0.7888158348618655,0.3473749948553795,0.39488786854460095,0.2896778151303714,0.43034827525196284,0.2607952497826347,0.4207345055264689,0.5060174762643866,0.3942389434939122
1.0,0.3493372081735776,0.381294964028777,0.5227272727272727,0.3409475329949238,0.4375,0.8111109972837776,0.33017699044774823,0.3526343474178404,0.2741880295711997,0.3560606224045065,0.2893487803780235,0.3579072803955788,0.4512237981379152,0.3860143956367006
1.0,0.43774737202396125,0.40287769784172667,0.5909090909090909,0.3739424568527918,0.5,0.7859701319566488,0.3473749948553795,0.4042775399061033,0.2896778151303714,0.4466305005335971,0.2607952497826347,0.4323691768470041,0.5060174762643866,0.3942389434939122
1.0,0.44370760511039925,0.4244604316546763,0.5909090909090909,0.38409474111675124,0.5,0.7904220701524616,0.3587475049834954,0.4136672112676056,0.30043257567919307,0.45273633501420996,0.2595877014910417,0.4358595782431646,0.5234544592034214,0.41057867046424623
1.0,0.3341068258933665,0.3597122302158274,0.5909090909090909,0.35532994923857864,0.4375,0.7031394147756167,0.34372201333982694,0.35211267605633806,0.2916912040835763,0.34226591409027385,0.24218235645365582,0.3984874927283304,0.4020606669686924,0.3815633660059572
1.0,0.2897348733357092,0.34532374100719426,0.5681818181818182,0.3223350253807106,0.40625,0.5899568276044658,0.32161253610835244,0.3098591549295775,0.27067228345133354,0.2968113956494204,0.2474283710438454,0.3464223385689354,0.3719720676030401,0.35983885756508305
1.0,0.2536436752529652,0.3381294964028777,0.5227272727272727,0.299492385786802,0.375,0.6827305295633508,0.30846548365923465,0.27699530516431925,0.25867962862405475,0.2598371648842257,0.2586261818741056,0.31413612565445026,0.35373509981995005,0.35907041402592743
1.0,0.2553085630549548,0.4172661870503597,0.5681818181818182,0.28680203045685276,0.375,0.872556820337302,0.326838405538839,0.2535211267605634,0.2781208515929214,0.26153325172736297,0.09120675536604717,0.3595113438045375,0.4277764698524085,0.42167050357485425
1.0,0.15762034674172531,0.28057553956834536,0.38636363636363635,0.2182741116751269,0.25,0.6653197656131573,0.23572338023942863,0.1830985915492958,0.1891644216356752,0.16146539799583554,0.46608157591644783,0.21815008726003488,0.23445950004441982,0.2997180065985351
1.0,0.28377861373799557,0.49640287769784175,0.6818181818181819,0.38832487309644664,0.4375,0.8710446259883702,0.4438950691540483,0.3286384976525822,0.3961456866564794,0.2907055611688075,0.07618342339700934,0.39674229203025013,0.41529697618185746,0.5421497180837138
1.0,0.26789260184478747,0.4388489208633094,0.5909090909090909,0.2969543147208122,0.40625,0.8862999075277413,0.3436356339372278,0.26291079812206575,0.2951494290692018,0.27442333588717327,0.042902726015695336,0.37696335078534027,0.44275179637295964,0.442101037105328
1.0,0.3658907621989779,0.4676258992805755,0.5454545454545454,0.4187817258883248,0.4375,0.9331955560172678,0.43172111957646486,0.40375586854460094,0.3799244697507068,0.37483036465354236,0.05116395536674245,0.4130308318789994,0.4833250889699256,0.47634874889559
1.0,0.39238201152383256,0.5035971223021583,0.6363636363636364,0.44923857868020306,0.46875,0.9491191317051793,0.4720092678591634,0.4225352112676057,0.4222637559213745,0.4019674610636838,0.04636600664055668,0.46015125072716695,0.4939555222772573,0.5259568723093206
1.0,0.39635550024812455,0.5035971223021583,0.6363636363636364,0.45177664974619286,0.46875,0.9478525931049342,0.4720092678591634,0.4272300469483568,0.4222637559213745,0.4060380173840924,0.04636600664055668,0.4688772542175684,0.4939555222772573,0.5259568723093206
1.0,0.49734970288834096,0.5683453237410072,0.6818181818181819,0.5228426395939085,0.5625,0.9491191317051793,0.5295264073363412,0.5117370892018779,0.48048046719346826,0.5094979633907679,0.07091709121346801,0.530223526585224,0.5757555368110224,0.5697543419111535
1.0,0.27218794712923583,0.4460431654676259,0.6818181818181819,0.3578680203045685,0.4375,0.7840012747949947,0.4002290710232309,0.3098591549295775,0.34957138728400244,0.2788331160890994,0.13449473651467692,0.3708551483420593,0.4076065231171442,0.4751958718720949
1.0,0.2655641414258411,0.3597122302158274,0.5227272727272727,0.3223350253807106,0.375,0.8186328960176101,0.3310845132074501,0.3004694835680751,0.2807521138801243,0.27204883384545137,0.20723615582263566,0.3301337987201861,0.36893969336488286,0.37969148332683234
1.0,0.3622589935049751,0.4244604316546763,0.40909090909090906,0.39847715736040606,0.375,0.8282311066946106,0.3873677144108787,0.3943661971830986,0.3317870748076024,0.3710990484968767,0.1784964705223786,0.4086678301337987,0.37602051792462027,0.42488824634824596
1.0,0.330467110221915,0.41007194244604317,0.5454545454545454,0.3333333197969543,0.40625,0.806644108579111,0.3409222183851582,0.3291601690140845,0.2878819401447896,0.3367254798825658,0.1917093191286785,0.35833238801628853,0.4144137761809774,0.41581301207415267
1.0,0.3966932467896893,0.4388489208633094,0.5454545454545454,0.40693736040609135,0.40625,0.8368150197870146,0.4108388741030447,0.3995827042253521,0.35514548950583913,0.40456805808566637,0.180560654099446,0.42984086969168117,0.4234897060581532,0.4571273431625479
1.0,0.43079376675645037,0.5395683453237411,0.6590909090909091,0.482233502538071,0.5,0.9491191317051793,0.5036365291206913,0.4553990610328638,0.45451260628186274,0.44131614502392447,0.06937768889713047,0.49505526468877253,0.5241865443537422,0.560654288725554
1.0,0.32946976455211774,0.3597122302158274,0.5227272727272727,0.31556682233502537,0.4375,0.7863657281834218,0.30757044307173936,0.32446533333333333,0.2527989322060887,0.33570784080246363,0.31441481705145935,0.33521967132053515,0.42574674323016054,0.36047209350734444
1.0,0.5060913780817822,0.5818705035971214,0.6590909090909091,0.5440947654822311,0.5899999999999963,0.8765970432887662,0.5542921955891509,0.5154094738028163,0.5015829598894388,0.5168611634107485,0.10540222032338309,0.530223526585224,0.5757555368110224,0.5697543419111535
1.0,0.26026351144112436,0.37410071942446044,0.6136363636363636,0.3375634517766497,0.40625,0.6444339047447696,0.35922204400622504,0.29942619718309865,0.3092657057974433,0.2666214471278737,0.20359145527129763,0.3342382547993019,0.36496703223823496,0.42265108987339595
1.0,0.3427173759589071,0.460431654676259,0.5227272727272727,0.3917089543147208,0.40625,0.8225677130795663,0.41584854174674407,0.3714136901408451,0.3589901682874025,0.34927634830197113,0.15472866213682224,0.374576180919139,0.39952150269947756,0.4570738844299892
1.0,0.23509940337669455,0.3381294964028777,0.5,0.3045685279187817,0.34375,0.6237260253624017,0.31725224016024917,0.27699530516431925,0.2676025189092582,0.2408412462438026,0.23314738040594074,0.29959278650378124,0.3294394081888481,0.3628664996387475
1.0,0.22119219284167263,0.30935251798561153,0.5,0.2766497461928934,0.34375,0.7592291299940341,0.2862521182133666,0.2535211267605634,0.2380494752368565,0.2265942991223726,0.2587893818938598,0.2815590459569517,0.3282847874314808,0.3319436056113241
1.0,0.24172320908008926,0.3381294964028777,0.5227272727272727,0.30203045685279184,0.375,0.7574319315657265,0.30801898731058824,0.28169014084507044,0.25816606779816503,0.24762549592299998,0.2688854277725439,0.31122745782431643,0.35511776808889556,0.3576811496425525
1.0,0.47582928795757556,0.5683453237410072,0.6136363636363636,0.5262267005076142,0.53125,0.8819716231658614,0.5392828939679434,0.5075639248826291,0.48555061893893026,0.4856399850356581,0.13126993289260747,0.5063388336242002,0.5277429167654594,0.5697543419111535
1.0,0.2655641414258411,0.3597122302158274,0.5227272727272727,0.3223350253807106,0.375,0.7089590684200273,0.3299663435090155,0.3004694835680751,0.279519211344901,0.27204883384545137,0.22277941440620452,0.3301337987201861,0.3694167489371821,0.3797716321182665
1.0,0.23112591465240256,0.34532374100719426,0.5909090909090909,0.31218274111675126,0.375,0.615289056243526,0.33528919547763153,0.2712571830985916,0.28582735687200744,0.236770689923394,0.25124951700765363,0.31038717859220477,0.33177037452222896,0.4021446568771092
1.0,0.22781599854506734,0.32374100719424465,0.5227272727272727,0.28680203045685276,0.375,0.6749271482832766,0.29733889786809614,0.26291079812206575,0.24819357643276557,0.23337854880157,0.2661347013286808,0.2905759162303665,0.34803159951897067,0.34473905373548697
1.0,0.3543120160563911,0.41007194244604317,0.40909090909090906,0.38578680203045684,0.375,0.8126631130128812,0.37553207802657373,0.38028169014084506,0.3198640805034252,0.36295793585605957,0.19822725102302674,0.39586969168121,0.3620606055353893,0.4123853364500457
1.0,0.39801641853487857,0.460431654676259,0.6363636363636364,0.4221657868020304,0.4375,0.8794223693227083,0.4433110091364739,0.3995827042253521,0.39052459405440026,0.4059249373295114,0.1359638962958869,0.43536733856893545,0.43543116333122883,0.4959282219441584
1.0,0.3751648848814754,0.40287769784172667,0.5227272727272727,0.37648052791878167,0.4375,0.8351262045444106,0.35963761851168746,0.39019303286384976,0.30247261490275257,0.3825192384871621,0.2929711855171879,0.38583049156486326,0.4577248885027054,0.4084985152025261
1.0,0.25099335827386243,0.36690647482014394,0.5909090909090909,0.3375634517766497,0.375,0.6484726710620734,0.35703224756850277,0.29942619718309865,0.30741525331358094,0.25712347152543685,0.21131387882815078,0.3333656544502618,0.3460693484571777,0.4228511888736647
1.0,0.39238598501255684,0.5467625899280576,0.6590909090909091,0.44923857868020306,0.5,0.9491191317051793,0.4800670880171174,0.4225352112676057,0.43026513889627543,0.4019674610636838,0.014042633502920232,0.4659685863874345,0.5482031517933081,0.5514843454902691
1.0,0.24172320908008926,0.3381294964028777,0.5227272727272727,0.30203045685279184,0.375,0.6983372921234989,0.30846548365923465,0.28169014084507044,0.25867965349985156,0.24762549592299998,0.2586261818741056,0.31122745782431643,0.35373509981995005,0.35907041402592743
1.0,0.3357558237139476,0.40287769784172667,0.4772727272727273,0.38578680203045684,0.375,0.893891948798829,0.38705407980989215,0.37089201877934275,0.33571483875063207,0.34396203349786175,0.11339224876022214,0.37143688190808605,0.38200863619844827,0.42755659775092747
1.0,0.2612608531374329,0.4244604316546763,0.5681818181818182,0.31556682233502537,0.375,0.8349323281383783,0.34754577071403925,0.28690664788732395,0.2960873295296261,0.26582992338081396,0.16410663991536856,0.3144115037812682,0.38127951928974974,0.44693124444841903
1.0,0.2665614870956384,0.4244604316546763,0.5681818181818182,0.31049068020304565,0.375,0.8308728007825488,0.34754577071403925,0.2775169765258216,0.2960873295296261,0.27125734266284224,0.16410663991536856,0.3237192408376963,0.38127951928974974,0.44693124444841903
1.0,0.27814818021567383,0.4460431654676259,0.5681818181818182,0.3409475329949238,0.4375,0.8540393185577273,0.3747862649900476,0.31507566197183096,0.3203301036815418,0.2831297877425503,0.18014728996567997,0.313538903432228,0.4540070319249308,0.4484734054235979
1.0,0.26722108622387086,0.4388489208633094,0.5681818181818182,0.32571910659898473,0.375,0.8494644148276393,0.36066336471720023,0.29629631924882627,0.30902525634512795,0.27193575786142676,0.1427578238167384,0.3202288394415358,0.3953264533196466,0.4635135999249853
1.0,0.3900694410862946,0.4460431654676259,0.5681818181818182,0.40186121827411164,0.4375,0.8486436735096992,0.41337990319358914,0.39019303286384976,0.3573073372146221,0.3977838246886943,0.17493525789888387,0.4167518644560791,0.4460733330666263,0.45847289867048246
1.0,0.18311028088154707,0.28057553956834536,0.43181818181818177,0.24873096446700504,0.28125,0.5709689930608188,0.2601145795001238,0.22065727699530518,0.21430347074795925,0.18758479019697366,0.2946869133781882,0.24171029668411864,0.25734017624426486,0.3098657277343885
1.0,0.35827755780323456,0.4244604316546763,0.4772727272727273,0.4060913705583756,0.375,0.8868574782717404,0.40345348064138054,0.38967136150234744,0.3504572392854922,0.3670284921764681,0.1456000693315398,0.4008144269924374,0.3780019178953624,0.4451896533251055
1.0,0.25099335827386243,0.36690647482014394,0.5909090909090909,0.3375634517766497,0.375,0.6487505040194299,0.35703224756850277,0.29942619718309865,0.30741525331358094,0.25712347152543685,0.21131387882815078,0.33278392088423503,0.3460693484571777,0.4228511888736647
1.0,0.24172320908008926,0.3525179856115108,0.5909090909090909,0.3248730964467005,0.375,0.6320127210582398,0.33573909054469003,0.29577464788732394,0.2868586576576569,0.24762549592299998,0.22224444438184676,0.33973240255962767,0.347665338482333,0.39619707015399597
1.0,0.31390163573034174,0.381294964028777,0.4772727272727273,0.3705583756345177,0.375,0.8921525195208986,0.37488116933093146,0.35211267605633806,0.32364244870252895,0.32157397373561464,0.12415703713630544,0.3551483420593368,0.35627684345553096,0.4120233014075829
1.0,0.25761716397725715,0.381294964028777,0.6136363636363636,0.3477157360406091,0.40625,0.654471618763945,0.368926484785557,0.30881586854460097,0.31895079878994637,0.26390772120463424,0.2090521531045133,0.3429642582897033,0.37455073226527913,0.4385125215519595
1.0,0.2569535913603004,0.37410071942446044,0.5909090909090909,0.3477157360406091,0.375,0.6739059677020987,0.36706615188450886,0.30881586854460097,0.3174296686885985,0.2632293060060497,0.20148657657362312,0.3391829901105294,0.34883468015573216,0.4323067772824484
1.0,0.19072745876601482,0.2877697841726619,0.4772727272727273,0.25888324873096447,0.3125,0.5763939468687087,0.2731311557988367,0.2300469483568075,0.22599864421268673,0.1953867115207238,0.2795634917899841,0.2510180337405468,0.2872290081439708,0.3153238694934888
1.0,0.39635550024812455,0.5035971223021583,0.6363636363636364,0.45177664974619286,0.46875,0.9480639331139205,0.4720092678591634,0.4272300469483568,0.4222637559213745,0.4060380173840924,0.04636600664055668,0.4682955206515416,0.4939555222772573,0.5259568723093206
1.0,0.3023228856142662,0.5179856115107914,0.6818181818181819,0.39847715736040606,0.4375,0.8733730636970112,0.4557543017362464,0.3380281690140845,0.4079475192461511,0.30970147980923063,0.07132482156028686,0.4205933682373472,0.4240255433228463,0.5560443207302915
1.0,0.4115978029945085,0.48201438848920863,0.5454545454545454,0.4475464974619288,0.4375,0.8817270686966276,0.45763879368027494,0.43714138967136146,0.4045426860124898,0.41983264428719846,0.09717275594129271,0.4629996829552065,0.45742786039701383,0.505528968948872
1.0,0.37715560273234566,0.4532374100719425,0.5909090909090909,0.3942470253807106,0.4375,0.8352922128177724,0.4046989702281533,0.3854981971830986,0.34861799749407524,0.3845545166473664,0.16655745710515535,0.4016715474112856,0.4647080939661283,0.4633284737669573
1.0,0.42914472920098196,0.48201438848920863,0.6590909090909091,0.4399322842639593,0.46875,0.8759136097491405,0.4575549730580345,0.42305688262910796,0.40512414117990503,0.4378109482708574,0.11632709215622827,0.47376175392670156,0.47335252163701674,0.5119698385416683
1.0,0.29072824551678217,0.32374100719424465,0.4545454545454546,0.287648040609137,0.375,0.7657521298472503,0.2809617683837567,0.29160148356807514,0.22879466719433428,0.29601990446681115,0.3486922751850803,0.2915896538685282,0.3676575471028311,0.33954052990151906
1.0,0.32218635972049053,0.3309352517985612,0.5,0.30541453807106594,0.40625,0.7660243123446224,0.29365268684450146,0.31507566197183096,0.24015143031876612,0.3282451270780058,0.3378911069294561,0.3253302006980803,0.39151130360943887,0.34424483515065685
1.0,0.4324506718195929,0.4316546762589928,0.6818181818181819,0.38409474111675124,0.53125,0.7926451659994695,0.36703220799616354,0.4042775399061033,0.3102873464819841,0.4412031056749067,0.25054139793552865,0.456801986620128,0.5498335802654859,0.44125729222126997
1.0,0.2635813705524194,0.30935251798561153,0.38636363636363635,0.2563451776649746,0.28125,0.8015446884955835,0.23793372052283945,0.26291079812206575,0.18941413317634956,0.2700135556852471,0.4455199916428163,0.33740546829552065,0.34839965422112334,0.2940283686910312
1.0,0.1857685408646097,0.34532374100719426,0.5454545454545454,0.2258883248730964,0.34375,0.8457059145269485,0.2661413774899217,0.18779342723004694,0.2231321232227771,0.19640435060082595,0.1008832039849814,0.2897033158813263,0.3729331798849178,0.3576354686185025
1.0,0.38841249628826485,0.48920863309352525,0.5454545454545454,0.43908629441624364,0.4375,0.926161085490179,0.4481667602966686,0.4225352112676057,0.3950491698234315,0.3978969047432752,0.08284945196738125,0.4424083769633507,0.4786270448283724,0.4939836343454681
1.0,0.281458096323009,0.38848920863309355,0.6136363636363636,0.35532994923857864,0.40625,0.8165391684923948,0.3707565539392155,0.3229003755868545,0.32072045468565225,0.2883310591270857,0.19391374804038608,0.3639066753926702,0.3851057044155612,0.44131764157490694
1.0,0.26026351144112436,0.38848920863309355,0.6818181818181819,0.3578680203045685,0.40625,0.7448776339267063,0.38743447649739465,0.30881586854460097,0.3393131061805693,0.2666214471278737,0.168365423243938,0.3575075974403723,0.367493399919019,0.46239291349186273
1.0,0.2619283952696253,0.3956834532374101,0.5454545454545454,0.2791878172588832,0.34375,0.8575976837275878,0.3143594588675711,0.24882629107981225,0.26710299632472206,0.2683175014065604,0.08985746339222178,0.36154741128563117,0.3739568222709925,0.4047296023891833
1.0,0.2516569308908192,0.32374100719424465,0.5227272727272727,0.29441624365482233,0.375,0.7625639418377186,0.2981003190318524,0.27699530516431925,0.2489544524309001,0.25780188672402143,0.25673251025304267,0.3115183246073298,0.35220781558372694,0.34572964747068646
1.0,0.2516569308908192,0.3165467625899281,0.5227272727272727,0.29441624365482233,0.375,0.6714019015318509,0.29770595079745066,0.27699530516431925,0.24866323976915394,0.25780188672402143,0.2557480359509925,0.31093659104130306,0.3355432014692198,0.34217387760044005
1.0,0.25099335827386243,0.36690647482014394,0.5909090909090909,0.3375634517766497,0.375,0.6484263468943838,0.35703224756850277,0.29942619718309865,0.30741525331358094,0.25712347152543685,0.21131387882815078,0.33404434554973816,0.3460693484571777,0.4210744146397888
1.0,0.330467110221915,0.41007194244604317,0.5454545454545454,0.3333333197969543,0.40625,0.8070373517814717,0.3409222183851582,0.3291601690140845,0.2878819401447896,0.3367254798825658,0.1917093191286785,0.35833238801628853,0.4144137761809774,0.41581301207415267
1.0,0.25927410877528695,0.4388489208633094,0.5681818181818182,0.320642964467005,0.375,0.8521101426717135,0.36066336471720023,0.28690664788732395,0.30902525634512795,0.26379464522060964,0.1427578238167384,0.30626723385689353,0.3953264533196466,0.4635135999249853
1.0,0.2927229328828881,0.37410071942446044,0.5454545454545454,0.31810489340101517,0.40625,0.7608434488038713,0.3347589304616758,0.30099115492957745,0.28129860196910605,0.2980551826270154,0.2489255798919836,0.349270770796975,0.39218377884948674,0.3850937085170284
1.0,0.4298003945753774,0.37410071942446044,0.5909090909090909,0.37648052791878167,0.5,0.7844306137119856,0.3439631491639841,0.40897237558685445,0.286802687114753,0.43848938789278,0.2952921259376733,0.44051344677137866,0.4817133842364169,0.3829209663045062
1.0,0.32472144552658877,0.3597122302158274,0.4772727272727273,0.3189509441624365,0.40625,0.7898903666700334,0.3042491028703913,0.3260302535211268,0.24970790714964214,0.33144881772442014,0.34197506306095504,0.3347203461314718,0.3899452797930263,0.3590531172209176
1.0,0.2582767670789784,0.38848920863309355,0.6136363636363636,0.3477157360406091,0.40625,0.7014586990592224,0.37044188023960617,0.30881586854460097,0.32041287374958133,0.2645861689676694,0.186572384243209,0.3429642582897033,0.37872589335467366,0.4356738461944136
1.0,0.3298075110936825,0.41007194244604317,0.4772727272727273,0.37309644670050757,0.375,0.8316872833756903,0.3720135169066152,0.35680751173708924,0.31893156979898424,0.3378561990172489,0.21098328341538397,0.39761489237929026,0.3795330293554403,0.4292363930670793
1.0,0.30298248474249867,0.40287769784172667,0.43181818181818177,0.3409475329949238,0.375,0.7909562867289903,0.3508469307542167,0.3338550046948357,0.2930095383971017,0.30857076474510386,0.21841149143901117,0.32105669284467714,0.38134492154017213,0.38345281168999945
1.0,0.3675556539744563,0.4532374100719425,0.6363636363636364,0.37648052791878167,0.4375,0.8172544238859831,0.38802741214903896,0.3620240187793427,0.3341907484294595,0.3747173253045247,0.21108079587669115,0.41742308900523556,0.42896087534339894,0.4775468818190092
1.0,0.23808349340863783,0.38848920863309355,0.4772727272727273,0.2800338274111675,0.34375,0.80941227372749,0.3082803032959161,0.2587376338028169,0.2576605750223859,0.24208503322139763,0.1811292470437751,0.27456275450843515,0.3737042358665806,0.39696961897758265
1.0,0.2851057589719091,0.4316546762589928,0.5909090909090909,0.3358713908629441,0.40625,0.8315778277230774,0.3649943191179418,0.30568599061032864,0.31297832726548247,0.29025326130326534,0.21041043516389246,0.3490246509598604,0.4015058339254843,0.47316519332239526
1.0,0.3440405477040964,0.4244604316546763,0.5,0.3790185989847715,0.375,0.8111809157234695,0.3941226347831493,0.3573291830985916,0.33777478690360074,0.35063318684025285,0.23579705828817854,0.3649775770796975,0.3957543885892505,0.44754195242225026
1.0,0.25232050350777596,0.3309352517985612,0.4545454545454546,0.27241961421319794,0.375,0.8412384815853431,0.2828379258909148,0.2634324694835681,0.23036888224615187,0.25667117165989467,0.3451572536774994,0.26046690808609657,0.3738344928310646,0.350036131362082
1.0,0.2218557654586294,0.3309352517985612,0.5909090909090909,0.299492385786802,0.375,0.5984025045143653,0.31423826100195246,0.26760563380281693,0.26586158626697737,0.2272727143209572,0.2579823119467388,0.31675392670157065,0.33336636247338286,0.3754930171394749
1.0,0.1645739520092363,0.2877697841726619,0.40909090909090906,0.20812182741116747,0.25,0.7789851229631333,0.22999565215158752,0.1830985915492958,0.18725286590282633,0.16858887155655056,0.2186888056113956,0.2571262361838278,0.29323991519914605,0.2988959201309258
1.0,0.20342672475536322,0.2877697841726619,0.4545454545454546,0.23773267005076143,0.3125,0.5948591698882024,0.2607427492542368,0.2039645258215963,0.21460500686539652,0.20024875902374156,0.1930127616661792,0.25649422629435714,0.3026203333649284,0.3365077813282161
1.0,0.29558385271135573,0.3165467625899281,0.4545454545454546,0.2935702335025381,0.375,0.76291337396649,0.27865068315928626,0.29786123943661974,0.22629020513558867,0.30159806866105315,0.38538405076113946,0.3102875363583479,0.34063101337889756,0.32835598495529217
1.0,0.24338809688207885,0.4172661870503597,0.5681818181818182,0.2715736040609137,0.375,0.8747499351317589,0.319241629110251,0.2347417840375587,0.2716199600999184,0.2493215827661373,0.05181981207484765,0.34700407213496215,0.4228741348479288,0.4199527345066515
1.0,0.2057392991663899,0.302158273381295,0.5,0.27072759390862944,0.34375,0.5809604469401797,0.2845463772099279,0.23787166197183102,0.23642302101166185,0.21076437370628054,0.28109827919573727,0.25966144851657935,0.31451268243365,0.33421449343836973
1.0,0.3258340223693905,0.41007194244604317,0.4772727272727273,0.3705583756345177,0.375,0.8294641074938385,0.3720135169066152,0.35211267605633806,0.31893156979898424,0.33378564269684036,0.21098328341538397,0.3912158231529959,0.3795330293554403,0.4292363930670793
1.0,0.2662277140427979,0.3381294964028777,0.43181818181818177,0.29441624365482233,0.34375,0.6742321096912751,0.2955672910007037,0.2863849765258216,0.2432873727723846,0.2727272816084865,0.21906806735396067,0.29959278650378124,0.33374314491895235,0.3264359300394758
1.0,0.4056375699080706,0.460431654676259,0.5454545454545454,0.4373942131979695,0.4375,0.8500614427497155,0.43618629954180865,0.4277517183098592,0.3810553981027253,0.4137268098065856,0.17764385080845146,0.4551462798138453,0.41146705681658563,0.47819606639968515
1.0,0.4016640811837786,0.460431654676259,0.5454545454545454,0.41708964467005066,0.4375,0.8491871261072221,0.4258441509489218,0.40897237558685445,0.3712784968359952,0.40965625348617707,0.12322033015549794,0.4435116084933101,0.4463308096205932,0.48022310030204785
1.0,0.2294729433430971,0.38848920863309355,0.5681818181818182,0.2800338274111675,0.375,0.8126945667065615,0.3129651746875888,0.24934796244131457,0.26497847060314067,0.23937130729815825,0.16915930773224663,0.2864882926119837,0.37751906583491096,0.41330790678854923
1.0,0.25331387568884894,0.4244604316546763,0.5681818181818182,0.31049068020304565,0.375,0.837971379219657,0.34754577071403925,0.2775169765258216,0.2960873295296261,0.2576888107399968,0.16410663991536856,0.30044989819662593,0.38127951928974974,0.44693124444841903
1.0,0.25530062005099496,0.41007194244604317,0.5454545454545454,0.350253807106599,0.34375,0.817759411737494,0.37197433422937987,0.3145539906103287,0.3213617858960762,0.26763908620797583,0.15582491316925862,0.35253054101221637,0.3128056344746596,0.42822046583893225
1.0,0.26026351144112436,0.38848920863309355,0.6818181818181819,0.3578680203045685,0.40625,0.7448776339267063,0.38743447649739465,0.30881586854460097,0.3393131061805693,0.2666214471278737,0.168365423243938,0.3575075974403723,0.367493399919019,0.46239291349186273
1.0,0.25960390833940317,0.38848920863309355,0.5909090909090909,0.3477157360406091,0.375,0.6537638226178148,0.36820487408778724,0.3098591549295775,0.3179424749486505,0.26594299936483856,0.20910099923602243,0.34816753926701566,0.3504437674995164,0.4244386315361931
1.0,0.281458096323009,0.38848920863309355,0.6136363636363636,0.35532994923857864,0.40625,0.8757628721240078,0.3713799698171292,0.3229003755868545,0.32150311358989175,0.2883310591270857,0.18282519671655706,0.3639066753926702,0.3883913923412762,0.4390997675368158
1.0,0.25761716397725715,0.36690647482014394,0.5909090909090909,0.3426395939086294,0.375,0.6458048055801573,0.35703224756850277,0.3098591549295775,0.30741525331358094,0.26390772120463424,0.21131387882815078,0.35456660849331006,0.3460693484571777,0.4105476221831368
1.0,0.27814818021567383,0.4532374100719425,0.6818181818181819,0.3680203045685279,0.4375,0.7948701826827327,0.4105452421505473,0.3192488262910798,0.3599515846677787,0.28493895056971225,0.12686245354897707,0.3755090168702734,0.4119812377046776,0.483664302167514
1.0,0.2721839776140003,0.40287769784172667,0.6136363636363636,0.3629441624365482,0.40625,0.7184661514236836,0.3820946352662955,0.32759521126760566,0.33204045967427775,0.2788331160890994,0.16859497009507973,0.3621614746945899,0.3891241166296847,0.44942697092111505
1.0,0.378152948402143,0.4460431654676259,0.40909090909090906,0.4289340101522842,0.375,0.85864786893622,0.4186094700833419,0.4225352112676057,0.3636812792243867,0.38738127377851095,0.1512580096418068,0.4322280395578824,0.3857349059627657,0.45018999718531794
1.0,0.3476882103529964,0.40287769784172667,0.38636363636363635,0.38578680203045684,0.34375,0.8175386756378258,0.3730678556425657,0.38028169014084506,0.3177854837947542,0.3561737024590874,0.204489804553742,0.3821989528795811,0.3466976167037673,0.4111367231680131
1.0,0.39967733682163264,0.4676258992805755,0.5454545454545454,0.4272419289340101,0.4375,0.8653206940173475,0.436985496270082,0.4183620469483568,0.3829116715230496,0.40762097532597275,0.10986741601626893,0.4525284787667248,0.4513570897120652,0.48959748941336867
