ssO_Key,aasC_Cnt,Ring Count 4 (RNGCNT4),ALOGP4 (ALOGP4),ssssC_Avg,Total structure connectivity (TSC),Mean Square Distance Balaban (MSDB),Ring Count 3 (RNGCNT3),Ring bridge count (RNGBDGE),Molecule cyclized degree (MCD),tsc_combined,Maximal electrotopological positive variation (MEPV),topo_combined,zagreb_combined,connectivity_combined
1.0,0.2,0.0,0.1990671965400137,0.856028143830788,0.4004338459390992,0.37494949819440127,0.0,0.7317073170731707,0.3218390673478078,0.0,0.7052076809464152,0.47914499648386727,0.43102331615874495,0.42063879773978063
0.0,0.5,0.0,0.23087924004807986,0.9427182610461367,0.3490939073028209,0.4295108068919433,0.5,0.7317073170731707,0.4683392857011376,0.0,0.6800725748857639,0.44187765884091773,0.4586687303039248,0.4616353702196613
0.0,0.4,0.0,0.6104802284410031,0.650553250392667,0.3870664002199971,0.18660678630392824,0.0,0.5609756097560976,0.9125925777207137,0.0,0.7819684623636592,0.4462987729321668,0.38534269054719184,0.4675152588762828
0.0,0.30000000000000004,0.0,0.04963681439249395,0.9451359137174811,0.22393021843151378,0.2882690111691024,0.0,0.5121951219512195,0.6070460360333239,0.0,0.8748133680883925,0.643611103031569,0.5430881519682281,0.6974978406572294
1.0,0.6000000000000001,1.0,0.6652853021156673,0.9283914304011329,0.25584126759982123,0.25695977961584404,0.0,0.5365853658536586,0.5185185100685873,0.0,0.636186908124492,0.6239901214931466,0.586425489347511,0.6544154540890162
0.0,0.5,0.0,0.357128194464582,0.6960153540644022,0.41740461746063656,0.5993573167639263,0.5,0.6097560975609756,0.901771293452616,0.0,0.5619211970363293,0.3040929717645895,0.35712160296092577,0.3625215110322645
1.0,0.5,0.0,0.1990671965400137,0.6960153540644022,0.25818832299575983,0.29722918970500944,0.0,0.6585365853658536,0.4520417822630229,0.0,0.795861003432175,0.6036064401161594,0.6352485656355641,0.626830439859182
1.0,0.5,0.0,0.3843514816306184,0.7901886793707875,0.15125803092896223,0.06273107891155472,0.0,0.4390243902439024,0.5693536810920141,0.0,0.9999999999999999,0.8568699480586658,0.8875925554389832,0.9363861991664761
1.0,0.30000000000000004,0.0,0.04963681439249395,0.6960153540644022,0.2889056899014622,0.26582070760723653,0.0,0.6829268292682926,0.46090534804450545,0.0,0.801439903985623,0.5656406015002909,0.5491224647678752,0.5687574623771937
1.0,0.6000000000000001,1.0,0.3664245378206279,0.6558746433530586,0.25584126759982123,0.23330278901821488,0.0,0.5365853658536586,0.5052231665815484,0.0,0.719014496820209,0.7159605391546453,0.7109517625765897,0.663498178698145
0.0,0.5,0.0,0.21699414801155617,0.965590010034026,0.3411833053404721,0.4571209179093112,0.0,0.6341463414634146,0.5352449009071202,0.1723231234355529,0.673559838062999,0.4580660945607917,0.4547677555370316,0.4802839224545586
1.0,0.5,0.0,0.34849757868753345,0.7612791869359873,0.3548499105643504,0.21934262456677533,0.0,0.5121951219512195,0.7151979527893668,0.0,0.7942249558835682,0.6302004924072085,0.4854878934261434,0.5535128460681406
1.0,0.4,0.0,0.34849757868753345,0.5960217486917588,0.36923554050385826,0.27342943654878527,0.0,0.6585365853658536,0.6079182671302209,0.0,0.7732954438878745,0.5518275988556625,0.589168358801896,0.47785094479603596
1.0,0.2,0.0,0.04963681439249395,0.741272788726923,0.3870664002199971,0.2859631740923474,0.0,0.6585365853658536,0.6529492145445314,0.0,0.7972034299616775,0.48019348910117493,0.38893888863179177,0.446022397515477
0.0,0.5,0.0,0.329313266927679,0.8514998420019207,0.3357083575751551,0.21112292941098687,0.0,0.5121951219512195,0.7867177294016371,0.0,0.5729626459656953,0.39218848369287407,0.426086151140852,0.4971324220849328
0.0,0.4,0.0,0.39518413472283936,0.6960153540644022,0.2638835115672978,0.1792134598122499,0.0,0.3902439024390244,0.5325325202105812,0.0,0.8413451592119247,0.6796177247337865,0.603402068405009,0.7060096375403312
0.0,0.5,0.0,0.04963681439249395,0.9217780630408945,0.23750693171082998,0.1267554715308863,0.0,0.2682926829268293,0.9481481386227711,0.0,0.9999999999999999,0.5655844067800536,0.49103083762025407,0.7509111389274321
0.0,0.5,0.0,0.04963681439249395,0.6960153540644022,0.4004338459390992,0.5977458738953507,0.5,0.5853658536585366,0.9074073926200278,0.0,0.5679802801087853,0.31426612230526574,0.3450529773616319,0.3868700309385745
0.0,0.6000000000000001,0.0,0.02575480361767332,0.43504956271123035,0.3548499105643504,0.374554653636876,0.0,0.6341463414634146,0.6021505057427325,0.0,0.7494712435247499,0.5822658857295758,0.48251980696085894,0.5526940183875854
0.0,0.5,0.0,0.21699414801155617,0.20280141729707163,0.1989811581237731,0.20835536154018608,0.0,0.3902439024390244,0.6270456268185158,0.0,0.8813508628465996,0.6575819834218876,0.7883006811902464,0.7811868459847724
0.0,0.6000000000000001,0.0,0.39515362642265556,0.6960153540644022,0.20525161080416204,0.13592517899410184,0.0,0.31707317073170727,0.6172839351257434,0.0,0.8933854793919346,0.7034797902507979,0.7537405260649956,0.8006433248192356
0.0,0.4,0.0,0.39518413472283936,0.24170132086087204,0.25982891564119476,0.17282372653789935,0.0,0.3902439024390244,0.5185185100685873,0.0,0.8398321592770677,0.7149708648785944,0.6670366397467407,0.7136813032234318
1.0,0.30000000000000004,0.0,0.43671187663731775,0.6960153540644022,0.22112018072677547,0.11016031300361329,0.0,0.6341463414634146,0.424242418271605,0.0,0.9670419226491871,0.7438529806630813,0.7021745803225578,0.7529048476878226
1.0,0.7000000000000001,0.0,0.1990671965400137,0.6960153540644022,0.2697153299830573,0.29522260260939026,0.0,0.6341463414634146,0.49122807199480184,0.0,0.7771123653505191,0.5574542939421941,0.6247120575418393,0.6072312482643109
0.0,0.7000000000000001,0.0,0.21699414801155617,0.925423729767525,0.286248021444309,0.3156211067310748,0.0,0.5365853658536586,0.6814814940795609,0.0,0.8568876446538453,0.6297730877327259,0.5225085286239726,0.6425584826042152
1.0,0.30000000000000004,0.0,0.1990671965400137,0.7532715106712949,0.539217217399844,0.16765005216946638,0.0,0.6341463414634146,0.725925903725652,0.0,0.7086840290110248,0.49795155442589795,0.2946413846862887,0.373652064445023
0.0,0.5,0.0,0.04963681439249395,0.6960153540644022,0.4004338459390992,0.49828927661995803,0.5,0.5853658536585366,0.9074073926200278,0.0,0.5743193066215696,0.3025656911252967,0.3450529773616319,0.3890458866006497
0.0,0.5,0.0,0.3985250464241785,0.7644899320180373,0.3780096667277401,0.284659072281906,0.5,0.6097560975609756,0.7977207958889945,0.9395196280687736,0.4926706543830292,0.4189971109603298,0.4075904009216097,0.4571376441801098
0.0,0.5,0.0,0.37639158876449086,0.929363608194901,0.2714358019479101,0.1909866361179564,0.0,0.6341463414634146,0.4786324692371005,0.0,0.7205533003253835,0.6651192755820173,0.5834846231186919,0.6289210948923397
0.0,0.7000000000000001,1.0,0.04963681439249395,0.6960153540644022,0.2756892463925639,0.3308346089765286,0.0,0.46341463414634143,0.874999985740741,0.0,0.6704952340282804,0.3670207386541187,0.49261935400754436,0.5536524855042615
0.0,0.5,0.0,0.37639158876449086,0.9355420411187458,0.28181120925577413,0.21326838336146126,0.0,0.6341463414634146,0.5045044999265934,0.0,0.714796591247845,0.583863800610649,0.5677739770576932,0.5893820445807891
1.0,0.1,0.0,0.04963681439249395,0.7641573423197013,0.3806107324479144,0.20216173199871723,0.0,0.5609756097560976,0.9125925777207137,0.0,0.858158596980076,0.41710982785140144,0.3324357778714608,0.43735951957434416
0.0,0.2,0.0,0.04963681439249395,0.6960153540644022,0.5348702971558714,0.4421010621066874,0.0,0.7317073170731707,0.44444443868312766,0.0,0.5902653396651628,0.296046615416168,0.24231388672557977,0.2828958525431017
0.0,0.9,0.0,0.5517088305727846,0.7948065264495486,0.2542274984446256,0.06469906857319607,0.0,0.36585365853658536,0.777777765102881,0.9482199408726469,0.9336725599986218,0.7378077669923898,0.64512289567135,0.7519514495000963
1.0,0.5,0.0,0.04963681439249395,0.6960153540644022,0.2411966394969835,0.22866474394708014,0.0,0.41463414634146334,0.6323396593248352,0.0,0.8277373006708344,0.5961907993190373,0.5950890674344814,0.6618425472478353
0.0,0.5,0.0,0.5517088305727846,0.6120754779395525,0.3411833053404721,0.1788118427236074,0.0,0.5609756097560976,0.7867177294016371,0.0,0.7996575012845876,0.5740521994553792,0.5524139081131373,0.5403953238454198
1.0,0.5,0.0,0.04963681439249395,0.6960153540644022,0.1977190500981884,0.04325933274266469,0.0,0.46341463414634143,0.4537036963100139,0.0,0.8952099435990956,0.8235074344341187,0.7421068701895169,0.8165828284656226
1.0,0.6000000000000001,1.0,0.6468462448448825,0.9286216830364991,0.1857554409288555,0.168365423243938,0.0,0.3414634146341463,0.6993970863801957,0.0,0.7848094185905466,0.6382802707456025,0.6742582694185851,0.8115654054356771
1.0,0.6000000000000001,0.0,0.47540974769396704,0.6968212382881837,0.3490939073028209,0.21724242071358857,0.0,0.5365853658536586,0.8518518675994511,0.0,0.10685352912952063,0.48387186280592354,0.4591563466640475,0.5070947271653118
1.0,0.8,1.0,0.6652853021156673,0.9194499530610815,0.18868559318837047,0.1514675385691151,0.0,0.2682926829268293,0.675279929736179,0.0,0.8360068727354183,0.7154094598670782,0.7614205605372735,0.8191006256587818
1.0,0.6000000000000001,1.0,0.3664245378206279,0.9185545261457687,0.2756892463925639,0.2557480359509925,0.0,0.5365853658536586,0.5473251066361835,0.0,0.707394761209392,0.5827876242888023,0.586425489347511,0.6005638789037926
0.0,0.5,0.0,0.3843514816306184,0.8883786390997295,0.413152687841189,0.2614609356509454,0.0,0.5121951219512195,0.8641974925834484,0.0,0.0890080497391375,0.4286031793259612,0.3029008283878499,0.4676021678990052
1.0,0.9,0.0,0.04963681439249395,0.6960153540644022,0.1187352879529388,0.1099175207597558,0.0,0.5121951219512195,0.40801457261013296,0.0,0.9272634928142502,1.0,1.0,1.0
0.0,0.5,0.0,0.04963681439249395,0.9434985616437663,0.3281777181109066,0.29863344106852074,0.0,0.6585365853658536,0.550925916947874,0.0,0.6952049353453428,0.4561479015940264,0.4414800890374305,0.5217109324543173
1.0,0.6000000000000001,1.0,0.3664245378206279,0.9208442478945411,0.24649712373487626,0.2146118617466286,0.0,0.5365853658536586,0.5052231665815484,0.5070867465419487,0.7802300437877143,0.6172287265256441,0.6215342183636389,0.6625389969811991
1.0,0.5,0.0,0.47540974769396704,0.7025903457295766,0.3357083575751551,0.2007269742782265,0.0,0.5365853658536586,0.8224776488188829,0.0,0.13444717575892115,0.46624430371524195,0.4662878072454484,0.5167100254065049
0.0,0.5,0.0,0.04963681439249395,0.6960153540644022,0.203381540613443,0.24982219109122084,0.0,0.5121951219512195,0.5656565715226337,0.0,0.849578690603457,0.6992550021407068,0.643207791303865,0.7714943705264866
1.0,0.7000000000000001,0.0,0.04963681439249395,0.6960153540644022,0.16883839028170916,0.1599220547595699,0.0,0.6341463414634146,0.35220126092709064,0.0,0.8676585608567643,0.8983521424755722,0.9390448970143593,0.8874242427056053
0.0,0.4,0.0,0.3985250464241785,0.7765909820711099,0.42038878617019276,0.31811771342328266,0.5,0.6097560975609756,0.901771293452616,0.0,0.08513292689010998,0.33991380747784505,0.3224056857650993,0.39996934792412747
0.0,0.4,0.0,0.21699414801155617,0.6960153540644022,0.36072964918236944,0.6164875651833643,0.0,0.6097560975609756,0.5363984386660996,0.0,0.6313383666665822,0.3963316147506771,0.44019329926160056,0.4695030081083642
1.0,0.6000000000000001,0.0,0.5445840009086232,0.6960153540644022,0.16994240228148932,0.16469992562801883,0.0,0.41463414634146334,0.595744665847124,0.0,0.9087036761530359,0.7127631454261935,0.8541295480954862,0.8756139487397345
1.0,0.5,0.0,0.6832122459256578,0.7404413195978085,0.3656395301987611,0.2918135022334669,0.0,0.5365853658536586,0.917378876901974,0.0,0.09295898111664694,0.3324258820192212,0.40813897481248673,0.44637635793513936
1.0,0.4,0.0,0.3664245378206279,0.7680972194678961,0.3717560249124459,0.39399355602654285,0.0,0.4878048780487805,0.8376068056093706,0.0,0.652571213966676,0.37088284808106037,0.42718329892260587,0.4634459196633272
1.0,0.2,0.0,0.04963681439249395,0.6960153540644022,0.4102408243250189,0.4953054672246351,0.0,0.6097560975609756,0.6222222328230451,0.0,0.6578913367534879,0.3111178569310555,0.32021139020159134,0.3888692401554398
1.0,0.30000000000000004,0.0,0.1990671965400137,0.8409977634666099,0.3548499105643504,0.06225820041142227,0.0,0.41463414634146334,0.8065843616704772,0.0,0.8781398193340593,0.6406341517647839,0.4108818442668717,0.6037350060534459
1.0,0.7000000000000001,0.0,0.1990671965400137,0.7915190266514994,0.1478031949437057,0.02203547883323309,0.0,0.36585365853658536,0.5384615408547009,0.0,0.9999999999999999,0.9581983986356396,0.8985640332565231,0.9964548851516299
1.0,1.0,0.0,0.34849757868753345,0.6960153540644022,0.16352689585085317,0.13544295080499325,0.0,0.5121951219512195,0.4977777592954736,0.0,0.9234970653970508,0.6812444802342053,0.8446818823748078,0.8989658129598983
0.0,0.4,0.0,0.27576557652598277,0.8289222919229638,0.43858512517758114,0.3272033336196176,0.0,0.6097560975609756,0.6481481375857341,0.0,0.5173852465728971,0.35120600562864474,0.31387230620538986,0.3752920383128724
0.0,0.8,0.0,0.5517088305727846,0.7446242437528078,0.286248021444309,0.0731465125630153,0.0,0.41463414634146334,0.874999985740741,0.0,0.8879938655367718,0.5964820710830034,0.6264713833815321,0.648204277342141
0.0,0.5,0.0,0.21520925155821333,0.8461144886969685,0.3490939073028209,0.23499310490404968,0.0,0.5365853658536586,0.777777765102881,0.0,0.5073293422439548,0.38710896488241103,0.44144622008540785,0.47252032420970475
0.0,0.4,0.0,0.16270119392692797,0.7570450955286844,0.45795094619122895,0.4338023740658328,0.0,0.6585365853658536,0.7665056289902787,0.16765653131225872,0.6028680395193721,0.38933545553270654,0.328108144275199,0.3891909517485913
0.0,0.4,0.0,0.3843514816306184,0.6925103972816066,0.4102408243250189,0.40907010930205945,0.0,0.6341463414634146,0.7179487245963913,0.0,0.6956611525876051,0.470399744178483,0.4278876348840587,0.41705010828944356
0.0,0.30000000000000004,0.0,0.21699414801155617,0.6960153540644022,0.4102408243250189,0.6527307354902867,0.0,0.6097560975609756,0.6222222328230451,0.0,0.616641074640652,0.2659010316505853,0.3288327994135697,0.3726544763904463
0.0,0.4,0.0,0.04963681439249395,0.6960153540644022,0.21170299272931942,0.19421953081702448,0.0,0.7560975609756098,0.253968250676073,0.0,0.8833624619663382,0.8964879991036661,0.743204017971271,0.7802428038103517
1.0,0.4,0.0,0.26724522580575105,0.48327471079917217,0.2880874626082948,0.19741910226563952,0.5,0.4390243902439024,0.777777765102881,0.0,0.5297086607248452,0.5678992792375667,0.5880712110201421,0.6002172807031974
1.0,0.5,0.0,0.3664245378206279,0.5300159957784969,0.3780096667277401,0.363384712071833,0.0,0.6341463414634146,0.6666666424691362,0.14854692565887365,0.8226033683521959,0.4880715355983685,0.5562539253492761,0.4637018153560539
0.0,0.30000000000000004,0.0,0.04963681439249395,0.6960153540644022,0.2427241375093297,0.3365889230039327,0.0,0.6341463414634146,0.4666666486913584,0.0,0.8036619624216971,0.5289250864041356,0.5139001315846857,0.6432697116057009
0.0,0.5,0.0,0.7190661488687428,0.37065560127079494,0.3281777181109066,0.15996658565001343,0.0,0.5609756097560976,0.7359617361546977,0.0,0.8507181459115399,0.64653438539871,0.6829744941418628,0.5607361532307844
1.0,0.4,0.0,0.1990671965400137,0.6137000407585539,0.4102408243250189,0.26006363662026244,0.0,0.6585365853658536,0.6780626526537938,0.4947703414709668,0.7617237906162572,0.5131604723449584,0.4761621372812345,0.4377273296093343
1.0,0.30000000000000004,0.0,0.1990671965400137,0.8456411916131603,0.3411833053404721,0.05078936846866533,0.0,0.41463414634146334,0.777777765102881,0.0,0.8930366252402879,0.6531033398657214,0.4213047481935346,0.628968228508836
1.0,1.0,0.0,0.49406239371224636,0.6960153540644022,0.16352689585085317,0.11423282175950722,0.0,0.5121951219512195,0.4977777592954736,0.0,0.9209910496319327,0.7011020367418587,0.8886897032207373,0.8765421065114141
0.0,0.8,0.0,0.21520925155821333,0.8006395932121574,0.2503309985443269,0.2489255798919836,0.0,0.5365853658536586,0.61158595595934,0.0,0.7989959685749751,0.681163712331283,0.6779237249569082,0.6758942937148854
1.0,0.4,0.0,0.1990671965400137,0.6126383189940733,0.3548499105643504,0.29848001027506843,0.0,0.6585365853658536,0.5876543044974855,0.0,0.7869359363561311,0.549371134314651,0.5787454548752331,0.4894986215519619
0.0,0.5,0.0,0.04963681439249395,0.6960153540644022,0.43858512517758114,0.594271745233921,0.0,0.6341463414634146,0.8115941838110579,0.0,0.546648114360587,0.22565148763395232,0.3033613616549801,0.3250410512026748
0.0,0.7000000000000001,0.0,0.04963681439249395,0.6960153540644022,0.2800172497949352,0.37564083577349217,0.0,0.5365853658536586,0.7015250344936662,0.0,0.6795314419725548,0.4240823669155214,0.5464368005988308,0.5830899833854539
0.0,0.4,0.0,0.04963681439249395,0.6960153540644022,0.21111091775537344,0.27861815432704495,0.0,0.5121951219512195,0.5925926125651574,0.0,0.8408788903827936,0.5525339845001725,0.631408548399425,0.6954368583463525
1.0,0.5,0.0,0.3664245378206279,0.739916856540878,0.3936721465283773,0.1657278520102461,0.0,0.5121951219512195,0.7977207958889945,0.0,0.7795317620717476,0.6158554380313004,0.47725928506298837,0.5106122825943235
1.0,0.4,0.0,0.39518413472283936,0.6960153540644022,0.22740925467311573,0.16410663991536856,0.0,0.2682926829268293,0.6647673402778657,0.0,0.8727584088514732,0.6622246681318417,0.6105335289864099,0.7844279746061377
0.0,0.4,0.0,0.39518413472283936,0.6960153540644022,0.2638835115672978,0.16862619565890347,0.0,0.3902439024390244,0.5325325202105812,0.0,0.8636533745212732,0.681679376337311,0.5326360364818762,0.7160628231967238
0.0,0.6000000000000001,0.0,0.04963681439249395,0.774761754080438,0.38440555432460627,0.17488599223004875,0.0,0.5121951219512195,0.7681755489630652,0.0,0.780399571558193,0.6344903199022648,0.4330957076322221,0.5705774110257121
1.0,0.1,0.0,0.1990671965400137,0.8255068778316996,0.25818832299575983,0.19473598126514124,0.0,0.8780487804878049,0.14141414288065843,0.0,0.8921905379751295,0.6767839606760576,0.608368444982591,0.5820154477790178
0.0,0.6000000000000001,0.0,0.04963681439249395,0.1984649926643428,0.212451168593432,0.2569841727146467,0.0,0.5121951219512195,0.5788113861230737,0.0,0.8309240753352133,0.679705835773709,0.743752591862148,0.7410234551332131
1.0,0.4,0.0,0.1990671965400137,0.8431979553156641,0.2774521334631946,0.343344732562036,0.0,0.41463414634146334,0.8484848261728399,0.0,0.7548281153179162,0.572711003189407,0.48123888692566097,0.6637797793100253
1.0,0.6000000000000001,0.0,0.1990671965400137,0.554640223157784,0.3087941256113013,0.38538405076113946,0.0,0.6341463414634146,0.5333333513086418,0.0,0.8038120278914264,0.5916243815310477,0.5852013741387138,0.5763115097181575
1.0,0.5,0.0,0.5337818867627941,0.7532970942974467,0.3631736533915146,0.21381336234773562,0.0,0.5121951219512195,0.7407407449657064,0.9414288860722346,0.7863472776513175,0.598545460760407,0.4800021545173733,0.5422248087737606
1.0,0.5,0.0,0.04963681439249395,0.8898241139773058,0.3087941256113013,0.4118997087631817,0.0,0.5121951219512195,0.7129629513443075,0.0,0.7340045834763897,0.5225137401162614,0.46738495502720245,0.5562192480751953
1.0,0.6000000000000001,1.0,0.8412732668348822,0.9258970140595201,0.212451168593432,0.21131387882815078,0.0,0.4390243902439024,0.6070460360333239,0.0,0.6804254429261266,0.6010699443273725,0.6687115729790608,0.7205695366989532
1.0,0.9,0.0,0.1990671965400137,0.6960153540644022,0.24649712373487626,0.3478616512138084,0.0,0.5365853658536586,0.6446446220872729,0.0,0.2555106298718637,0.4411744155379219,0.5363495032071287,0.637976630034523
1.0,0.5,0.0,0.1990671965400137,0.5229037477082986,0.3229616207210945,0.36073149808927707,0.0,0.6341463414634146,0.5490196251270877,0.0,0.7060636680127348,0.6318423550416585,0.5515829448404534,0.5678196965553062
1.0,0.4,0.0,0.34849757868753345,0.8202622357497634,0.3964213325961678,0.31928079075833593,0.0,0.5365853658536586,0.9074073926200278,0.0,0.13493555470614768,0.31287598740226974,0.3401158123437389,0.42934227573533323
1.0,0.4,0.0,0.1990671965400137,0.6230124781194437,0.3490939073028209,0.31688157665962824,0.0,0.6585365853658536,0.5876543044974855,0.9612906831369078,0.7971382127025808,0.5234102776472285,0.5408938564047202,0.4945913290005657
1.0,0.5,0.0,0.1990671965400137,0.8557467239431182,0.2880874626082948,0.22276431106247396,0.0,0.36585365853658536,0.9032258000955796,0.0,0.16099648612376238,0.4807142364479747,0.47725928506298837,0.609310605345645
1.0,0.8,0.0,0.3830008113001322,0.7809785777936862,0.21575847538237242,0.04286988223647192,0.0,0.0,0.8814814878573387,0.18372752215055377,0.882017455079804,0.5869257188347669,0.6604829646159058,0.7422867956054116
1.0,0.6000000000000001,0.0,0.34849757868753345,0.032580773487933756,0.2655632679863604,0.2762263720323952,0.0,0.6341463414634146,0.45528454517314076,0.0,0.8207344983929789,0.8496148242378981,0.9525904590715394,0.6964183459111354
0.0,0.5,0.0,0.37639158876449086,0.9459162143151107,0.31080459423577983,0.25509943124523415,0.0,0.6341463414634146,0.5490196251270877,0.0,0.7041560421028051,0.5175009465323703,0.49481364957105234,0.5294538102656132
0.0,0.4,0.0,0.04963681439249395,0.6960153540644022,0.24718707119593503,0.23378801390250792,0.0,0.7560975609756098,0.28940569306153685,0.0,0.8601068171342898,0.6886546468490717,0.7372833093386856,0.6302272703875547
1.0,0.5,0.0,0.34849757868753345,0.72981132421092,0.286248021444309,0.25122146794072564,0.0,0.3902439024390244,0.8425925788614543,0.0,0.8274410486994626,0.6006863973506253,0.567225403166816,0.6289313373668917
0.0,0.6000000000000001,0.0,0.04963681439249395,0.6960153540644022,0.413152687841189,0.5043665145204566,0.0,0.6341463414634146,0.7466666856098764,0.0,0.5177998070709209,0.2586479082657987,0.33936924167842747,0.3667124874703081
0.0,0.5,0.0,0.04963681439249395,0.2017525014166613,0.1989811581237731,0.20835536154018608,0.0,0.3902439024390244,0.6270456268185158,0.0,0.8779090038678065,0.6575819834218876,0.8047578979165564,0.7811868459847724
1.0,0.8,0.0,0.1990671965400137,0.6960153540644022,0.2926376650055686,0.35935385737900516,0.0,0.5365853658536586,0.7453703582235942,0.19111736093141102,0.1912367526788938,0.3529462390420571,0.4825892619011828,0.5430419275432472
1.0,0.5,0.0,0.1990671965400137,0.6960153540644022,0.2739388843401029,0.31287877103372863,0.0,0.6585365853658536,0.47647645890186513,0.0,0.7779082790067265,0.5421037887426027,0.6154999055639921,0.5869162028101814
1.0,0.9,0.0,0.1990671965400137,0.6960153540644022,0.16725598909237188,0.09717275594129271,0.0,0.5121951219512195,0.4977777592954736,0.0,0.9267580632725199,0.7944827815822694,0.8808960645813977,0.8872753251044173
0.0,0.6000000000000001,0.0,0.04963681439249395,0.930949780224499,0.286248021444309,0.1871184420397498,0.0,0.6341463414634146,0.5045044999265934,0.0,0.7157707856503449,0.6068088379364186,0.5694196987303243,0.5944534054477156
1.0,0.6000000000000001,0.0,0.6832122459256578,0.655657185089131,0.2655632679863604,0.12318514895403032,0.0,0.4390243902439024,0.8540304957120957,0.0,0.8821901197549095,0.6169611063749657,0.586425489347511,0.6622305965315106
1.0,0.5,0.0,0.3664245378206279,0.5300159957784969,0.3780096667277401,0.3626632277391846,0.0,0.6341463414634146,0.6666666424691362,0.14854692565887365,0.833543475024021,0.5094347509861845,0.5540596297857682,0.47761067293429044
1.0,0.6000000000000001,0.0,0.1990671965400137,0.822091462461254,0.25584126759982123,0.24084816782356078,0.0,0.6341463414634146,0.4666666486913584,0.0,0.7916368409156359,0.6743973925209378,0.6537864737583203,0.6645070310823824
0.0,0.1,0.0,0.04963681439249395,0.8368532160300195,0.6002296844482393,0.5966066502539669,0.0,0.7560975609756098,0.6913580376223135,0.0,0.5538113372664561,0.23629038055628823,0.18541797511642524,0.20067076121561844
1.0,0.5,0.0,0.25700516311684846,0.6960153540644022,0.24649712373487626,0.19568911013556045,0.0,0.4390243902439024,0.6276803142155801,0.0,0.8607138250446625,0.5905752519201697,0.5320874625909991,0.6979966269902154
0.0,0.1,0.0,0.04963681439249395,0.6960153540644022,0.290764749899218,0.30768555821269183,0.0,0.7560975609756098,0.3363363160004453,0.0,0.8358064650059517,0.5061595858061854,0.45421918164615455,0.5290827515538264
1.0,0.5,0.0,0.37639158876449086,0.9442149031760165,0.28181120925577413,0.21326838336146126,0.0,0.6341463414634146,0.5045044999265934,0.0,0.7169662161544306,0.583863800610649,0.5633853859306772,0.5893820445807891
1.0,0.6000000000000001,0.0,0.6636978898274517,0.5217141090922404,0.25584126759982123,0.11743742765603238,0.0,0.36585365853658536,0.777777765102881,0.0,0.7969657166782618,0.7180970846317886,0.7625177083190277,0.7190798691569198
1.0,0.5,1.0,0.3664245378206279,0.9240933812076317,0.28181120925577413,0.26944545016864496,0.0,0.5365853658536586,0.5629629819368996,0.0,0.7038811750511477,0.5437488813727245,0.5299223785871803,0.5767936832113191
1.0,0.6000000000000001,0.0,0.5142675153414841,0.5970450962961931,0.28181120925577413,0.09451564625499698,0.0,0.36585365853658536,0.8484848261728399,0.0,0.9277414997381139,0.7101479223953185,0.657191521270644,0.682660090275114
1.0,0.4,0.0,0.1990671965400137,0.6514742622133128,0.36923554050385826,0.2565280757075481,0.0,0.6585365853658536,0.6079182671302209,0.0,0.8024874446151239,0.559877623410507,0.48713361509877445,0.48644927490953555
1.0,0.7000000000000001,0.0,0.3121315622836541,0.6960153540644022,0.3548499105643504,0.3415735059062164,0.0,0.6585365853658536,0.6079182671302209,0.0,0.656411223721977,0.35918138726492443,0.3932326587617695,0.483812171153732
1.0,0.4,0.0,0.04963681439249395,0.6960153540644022,0.20209430865760664,0.11339224876022214,0.0,0.5609756097560976,0.5185185100685873,0.0,0.9418121697672139,0.6634910335631443,0.7005288586499266,0.7504227108068268
1.0,0.7000000000000001,0.0,0.1990671965400137,0.9407099463932209,0.2002504338588706,0.13799913179747114,0.0,0.31707317073170727,0.6599326425788755,0.0,0.8772556844514913,0.5648469549411134,0.651157208470997,0.7499164740612555
1.0,0.6000000000000001,1.0,0.6468462448448825,0.9286216830364991,0.1857554409288555,0.168365423243938,0.0,0.3414634146341463,0.6993970863801957,0.0,0.7848094185905466,0.6382802707456025,0.6742582694185851,0.8115654054356771
0.0,0.5,0.0,0.357128194464582,0.9004669024564514,0.3229616207210945,0.2828477498445163,0.0,0.6585365853658536,0.5342311764791957,0.0,0.6966508628624528,0.5092610018342528,0.5194994746605174,0.5040557618828319
0.0,0.5,0.0,0.04963681439249395,0.9163671261097904,0.31080459423577983,0.25509943124523415,0.0,0.6341463414634146,0.5490196251270877,0.0,0.7027099459349089,0.5175009465323703,0.5227909180057794,0.5294538102656132
0.0,0.4,0.0,0.39518413472283936,0.6960153540644022,0.2800172497949352,0.17713285434557058,0.0,0.3902439024390244,0.5629629819368996,0.0,0.8433300609121778,0.6490675503295069,0.5090473591741651,0.6840949322257589
1.0,0.6000000000000001,0.0,0.3664245378206279,0.6960153540644022,0.21439853181663132,0.21041043516389246,0.0,0.2926829268292682,0.6070460360333239,0.0,0.876157481125759,0.6973547074324857,0.6582594574927089,0.8304722904528208
0.0,0.5,0.0,0.16270119392692797,0.9622001923607266,0.31080459423577983,0.2985446190232488,0.0,0.6585365853658536,0.5185185100685873,0.0,0.7029845768754656,0.4852253132432076,0.46744591255795664,0.5396367115182226
1.0,0.8,0.0,0.1990671965400137,0.6960153540644022,0.21439853181663132,0.204489804553742,0.0,0.6341463414634146,0.424242418271605,0.0,0.8613657109292938,0.6021611509357699,0.7208260926123757,0.7216034928122146
