ssO_Key,aasC_Cnt,Ring Count 4 (RNGCNT4),ALOGP4 (ALOGP4),Class,ssssC_Avg,Total structure connectivity (TSC),Mean Square Distance Balaban (MSDB),Ring Count 3 (RNGCNT3),Ring bridge count (RNGBDGE),Molecule cyclized degree (MCD),tsc_combined,Maximal electrotopological positive variation (MEPV),topo_combined,zagreb_combined,connectivity_combined
0.0,0.5,0.0,0.4974158703589149,1.0,0.6316469519456737,0.3411833053404721,0.18276867904537508,0.0,0.5609756097560976,0.7867177294016371,0.0,0.8177252286812747,0.5619820508433284,0.48938886819303673,0.5606121103399673
1.0,0.5,1.0,0.3664245378206279,1.0,0.9280332596350078,0.2427241375093297,0.23270752548674256,0.0,0.5365853658536586,0.5052231665815484,0.9725054198681454,0.6666618185187272,0.5757884920339236,0.5781968809843561,0.6515947426778819
1.0,0.5,0.0,0.04963681439249395,1.0,0.932075472566991,0.24649712373487626,0.23882461943319666,0.0,0.4390243902439024,0.6070460360333239,0.0,0.8235487740654593,0.6485494644270959,0.6055119713611443,0.661533393015126
0.0,0.4,0.0,0.21699414801155617,1.0,0.7509945666646042,0.4102408243250189,0.4401470969785102,0.0,0.6341463414634146,0.7179487245963913,0.0,0.641227239256684,0.4572666304071795,0.411274656087173,0.4201156180106122
0.0,0.8,0.0,0.5517088305727846,1.0,0.6790917853649915,0.2800172497949352,0.046818567547337375,0.0,0.36585365853658536,0.8484848261728399,0.0,0.9113481710788583,0.6859843217730754,0.608368444982591,0.6897953616846424
1.0,0.8,0.0,0.1990671965400137,1.0,0.6960153540644022,0.20977864745986546,0.18427128194484554,0.0,0.6341463414634146,0.41481481842524004,0.0,0.8751151686706365,0.6317263591729313,0.7361861615569317,0.7323625329674118
0.0,0.5,0.0,0.04963681439249395,1.0,0.6960153540644022,0.2972712936300603,0.415866554046866,0.0,0.5121951219512195,0.7129629513443075,0.0,0.7399871159569038,0.4178266157630131,0.4213047481935346,0.5500018099764443
0.0,0.5,0.0,0.21699414801155617,1.0,0.9701183374465194,0.3548499105643504,0.47721549720537193,0.0,0.6341463414634146,0.553086438394147,0.0,0.6731475374855126,0.4523005438815182,0.41033327037599465,0.4555126491149853
0.0,0.4,0.0,0.04963681439249395,1.0,0.6960153540644022,0.22597852073919494,0.1184738646525838,0.0,0.5609756097560976,0.5564589138947438,0.0,0.9138092414094034,0.6489997672493336,0.6643229818520449,0.6984424435458688
0.0,0.5,0.0,0.5517088305727846,1.0,0.6408186819210913,0.3208555333738346,0.20191762120897838,0.0,0.5609756097560976,0.7359617361546977,0.0,0.8304032817068427,0.6126390131443357,0.5414424302955972,0.5655852357828257
1.0,0.6000000000000001,1.0,0.6468462448448825,1.0,0.9292996491295216,0.2002504338588706,0.17584529429254836,0.0,0.4390243902439024,0.5788113861230737,0.0,0.7658595801207283,0.6700970237128695,0.6578010526922752,0.7825892204355342
1.0,0.5,0.0,0.04963681439249395,1.0,0.6960153540644022,0.2503309985443269,0.24235622470826712,0.0,0.4390243902439024,0.6222222328230451,0.0,0.8208201561273859,0.5937332607144092,0.5758889812537865,0.6476037992267789
1.0,0.7000000000000001,0.0,0.679346686464403,1.0,0.7270610843996023,0.3229616207210945,0.18783974657068692,0.0,0.3414634146341463,0.8888888877366257,0.0,0.20470218563087803,0.43262581593556293,0.4849393195352665,0.5651389834322197
1.0,0.9,0.0,0.1990671965400137,1.0,0.6960153540644022,0.1946664556256526,0.14186019374113834,0.0,0.5121951219512195,0.541062792664162,0.0,0.8783082002791905,0.75521422027155,0.8123243282217727,0.8209128106913389
1.0,0.7000000000000001,0.0,0.4166756156148228,1.0,0.9710521270092468,0.21575847538237242,0.17913326824910936,0.5,0.2682926829268293,0.80370366986557,0.0,0.83403355734419,0.5348417264348503,0.6215342183636389,0.7151410504030254
1.0,0.7000000000000001,0.0,0.1990671965400137,1.0,0.7915190266514994,0.1478031949437057,0.02203547883323309,0.0,0.36585365853658536,0.5384615408547009,0.0,0.9999999999999999,0.9581983986356396,0.8985640332565231,0.9964548851516299
1.0,0.6000000000000001,0.0,0.3469101663993178,1.0,0.4327854117967967,0.3936721465283773,0.3085260712780731,0.0,0.6341463414634146,0.6666666424691362,0.0,0.8373829956920413,0.6552738405222713,0.5467724071337917,0.4904842883515482
1.0,0.7000000000000001,0.0,0.1990671965400137,1.0,0.20143269329795077,0.2002504338588706,0.17992008053678243,0.0,0.5121951219512195,0.553086438394147,0.0,0.8853750223955593,0.7764599952981504,0.778397156051988,0.8263101020862351
1.0,0.7000000000000001,0.0,0.375991180732295,1.0,0.6960153540644022,0.1959111616348423,0.18234434700723345,0.0,0.36585365853658536,0.6511627834625325,0.0,0.8856681543273828,0.6550830300288898,0.6489337013477997,0.8300551537311253
0.0,0.5,0.0,0.37639158876449086,1.0,0.8983178906515139,0.3039486800866142,0.2229653293754581,0.0,0.6341463414634146,0.5333333513086418,0.0,0.7045464012129823,0.5792605524668084,0.5540596297857682,0.5547587807347433
1.0,0.5,0.0,0.1990671965400137,1.0,0.6960153540644022,0.1959111616348423,0.23579705828817854,0.0,0.5121951219512195,0.553086438394147,0.0,0.8585558707724951,0.6873653196306945,0.6828608899748012,0.7854998540617337
1.0,0.5,0.0,0.04963681439249395,1.0,0.6960153540644022,0.2411966394969835,0.22866474394708014,0.0,0.41463414634146334,0.6323396593248352,0.0,0.8300959156486479,0.5961907993190373,0.5846661635078185,0.6618425472478353
0.0,0.5,0.0,0.04963681439249395,1.0,0.8143780004556699,0.3780096667277401,0.19503043653398144,0.0,0.5121951219512195,0.7681755489630652,0.17439859111236022,0.7870646169061463,0.5952058997930936,0.4295333565566896,0.5273683530894674
1.0,0.6000000000000001,0.0,0.1990671965400137,1.0,0.1802110754050389,0.2844219550784867,0.33996793656020263,0.0,0.6341463414634146,0.5045044999265934,0.0,0.8467467403285629,0.6375178650887997,0.6274415637362425,0.6356935904098215
1.0,0.6000000000000001,1.0,0.6652853021156673,1.0,0.9283914304011329,0.25584126759982123,0.25695977961584404,0.0,0.5365853658536586,0.5185185100685873,0.0,0.636186908124492,0.6239901214931466,0.586425489347511,0.6544154540890162
0.0,0.5,0.0,0.04963681439249395,1.0,0.2017525014166613,0.1989811581237731,0.20835536154018608,0.0,0.3902439024390244,0.6270456268185158,0.0,0.8779090038678065,0.6575819834218876,0.8047578979165564,0.7811868459847724
0.0,0.7000000000000001,0.0,0.25700516311684846,1.0,0.20190599038175894,0.21575847538237242,0.21255205334453042,0.0,0.4390243902439024,0.5546942398494273,0.0,0.86591034367013,0.7550232969084314,0.7301226371975954,0.7898681545608781
0.0,0.5,0.0,0.37639158876449086,1.0,0.9364246890127957,0.2926376650055686,0.21906806735396067,0.0,0.6341463414634146,0.5185185100685873,0.0,0.7111395507306977,0.5796611992087456,0.5469281692043673,0.5729415399354335
1.0,0.7000000000000001,0.0,0.1990671965400137,1.0,0.6960153540644022,0.1959111616348423,0.182026517515953,0.0,0.2195121951219512,0.8148147852400555,0.0,0.87837945523644,0.45643372679280053,0.647865765125735,0.7380778318276761
1.0,0.4,0.0,0.04963681439249395,1.0,0.6960153540644022,0.20655724234421197,0.1321579735436167,0.0,0.5609756097560976,0.5305770832054105,0.0,0.9386033693101324,0.6016725840718702,0.6654201296337988,0.723483706083491
1.0,0.5,0.0,0.5337818867627941,1.0,0.7497153866361959,0.3936721465283773,0.18525054199727453,0.0,0.5121951219512195,0.7977207958889945,0.0,0.7715020957508023,0.5910033025937869,0.43486333339488387,0.5141229303500424
1.0,0.5,0.0,0.3469101663993178,1.0,0.4151838897961766,0.38440555432460627,0.3061433390028807,0.0,0.6585365853658536,0.6079182671302209,0.0,0.8309500475563172,0.7046589596074947,0.6422242476891726,0.5132303436624798
1.0,0.6000000000000001,0.0,0.3646396413672851,1.0,0.5558682500048833,0.2800172497949352,0.368743042797542,0.0,0.6585365853658536,0.46393760280990576,0.0,0.8466955210847363,0.6564629190013777,0.6839446744965734,0.6297565505426923
1.0,0.8,0.0,0.1990671965400137,1.0,0.6960153540644022,0.23094149453172125,0.25034685248414346,0.0,0.6341463414634146,0.44444443868312766,0.0,0.837457944101513,0.5888549796398606,0.6840716419236169,0.6860573497446909
1.0,0.8,0.0,0.1990671965400137,1.0,0.6960153540644022,0.1977190500981884,0.14936074198652238,0.0,0.6341463414634146,0.39716313130548975,0.0,0.8977435337677883,0.683856517696858,0.7915921245355084,0.7742886062950495
0.0,0.4,0.0,0.39518413472283936,1.0,0.6960153540644022,0.2638835115672978,0.1792134598122499,0.0,0.3902439024390244,0.5325325202105812,0.0,0.8413451592119247,0.6796177247337865,0.603402068405009,0.7060096375403312
0.0,0.4,0.0,0.2851721849388456,1.0,0.6960153540644022,0.2542274984446256,0.16915930773224663,0.5,0.3414634146341463,0.633744834116751,0.0,0.8566762240280276,0.6556933311069872,0.5403160709541541,0.725414229231095
0.0,0.4,0.0,0.2851721849388456,1.0,0.6960153540644022,0.2449451298905348,0.14608295679358885,0.5,0.3414634146341463,0.6166166121736553,0.0,0.8715729624739418,0.680090723979142,0.5512875487716942,0.7545151788347061
1.0,0.6000000000000001,0.0,0.3664245378206279,1.0,0.45128238629635575,0.2714358019479101,0.13604516666929367,0.0,0.36585365853658536,0.8235293806535954,0.0,0.828363281794676,0.6533667718287035,0.7098546147948357,0.6674242268494969
1.0,0.7000000000000001,0.0,0.5337818867627941,1.0,0.6262743904537973,0.3334987079095196,0.1373398588568555,0.0,0.5365853658536586,0.7950616981545502,0.0,0.8672232563120144,0.6644022819833207,0.5589967948036613,0.5766901741510577
1.0,0.7000000000000001,0.0,0.3664245378206279,1.0,0.638401029249747,0.3334987079095196,0.14845909633937504,0.0,0.5365853658536586,0.7950616981545502,0.0,0.8297617678455745,0.6551944774873552,0.5447338736408592,0.5773313643085044
0.0,0.8,0.0,0.18389078055502875,1.0,0.8361240826846934,0.2503309985443269,0.2489255798919836,0.0,0.5365853658536586,0.61158595595934,0.0,0.805072996091103,0.681163712331283,0.6422664220499034,0.6758942937148854
0.0,0.5,0.0,0.04963681439249395,1.0,0.1710521372426972,0.18868559318837047,0.23838884001944982,0.0,0.5121951219512195,0.5295508209999126,0.0,0.8500530040750988,0.7970227054891397,0.8068385893130027,0.8124786282427595
1.0,0.4,0.0,0.26724522580575105,1.0,0.6132651152764296,0.3334987079095196,0.23786981241347416,0.5,0.6097560975609756,0.6913580376223135,0.0,0.8685366580411795,0.5946886970363394,0.5732597159664631,0.5355072394555227
1.0,0.4,0.0,0.1990671965400137,1.0,0.6312631937158529,0.3631736533915146,0.2925868293928089,0.0,0.6585365853658536,0.6079182671302209,0.0,0.7930384638711612,0.5224721980492517,0.5173051790970093,0.4801241624818492
1.0,0.4,0.0,0.1990671965400137,1.0,0.6350495742238621,0.3490939073028209,0.31688157665962824,0.0,0.6585365853658536,0.5876543044974855,0.0,0.8001766758654087,0.5234102776472285,0.5260823613510414,0.4945913290005657
1.0,0.4,0.0,0.1990671965400137,1.0,0.6212983726089111,0.3936721465283773,0.26182863015009783,0.0,0.6585365853658536,0.6529492145445314,0.9381025979640999,0.7760871034899003,0.5161623288595971,0.48932791066228243,0.4526753389594719
1.0,0.4,0.0,0.1990671965400137,1.0,0.626888392364715,0.36923554050385826,0.27342943654878527,0.0,0.6585365853658536,0.6079182671302209,0.9727483620236035,0.7943402792913014,0.5518275988556625,0.5134651618608703,0.47785094479603596
1.0,0.4,0.0,0.26724522580575105,1.0,0.6279373274328451,0.3411833053404721,0.27330405482226094,0.5,0.6097560975609756,0.7151979527893668,0.9702403115162338,0.7960267365599597,0.5377690835195793,0.5310195263689343,0.508461101202804
1.0,0.4,0.0,0.1990671965400137,1.0,0.6192260988906159,0.3631736533915146,0.2925868293928089,0.0,0.6585365853658536,0.6079182671302209,0.9423387509079567,0.7899999838432546,0.5224721980492517,0.5321166741506882,0.4801241624818492
1.0,0.4,0.0,0.1990671965400137,1.0,0.6230124781194437,0.3490939073028209,0.31688157665962824,0.0,0.6585365853658536,0.5876543044974855,0.9612906831369078,0.7971382127025808,0.5234102776472285,0.5408938564047202,0.4945913290005657
1.0,0.4,0.0,0.1990671965400137,1.0,0.6149536333232666,0.36923554050385826,0.27342943654878527,0.0,0.6585365853658536,0.6079182671302209,0.9341711439320625,0.7875941803754092,0.5518275988556625,0.5332138219324423,0.47785094479603596
1.0,0.4,0.0,0.4166756156148228,1.0,0.632900547068749,0.3411833053404721,0.27330405482226094,0.5,0.6097560975609756,0.7151979527893668,0.0,0.7952200629835806,0.5377690835195793,0.5343109697141962,0.508461101202804
1.0,0.5,0.0,0.26724522580575105,1.0,0.601215226079754,0.3334987079095196,0.23936522324450138,0.5,0.6097560975609756,0.6913580376223135,0.9458781405250765,0.8130350334467058,0.6152180656270253,0.588619784911019,0.5360218589821099
1.0,0.6000000000000001,0.0,0.26724522580575105,1.0,0.6069715432430886,0.32602969596830017,0.19921945679865316,0.5,0.6097560975609756,0.6690561209487151,0.9491277025436968,0.8238480786160648,0.6849247102859087,0.6067227233099601,0.568890620624222
1.0,0.6000000000000001,0.0,0.1990671965400137,1.0,0.5856475908455696,0.36072964918236944,0.20089682696129052,0.0,0.6585365853658536,0.5876543044974855,0.8783680397624356,0.7927245878926119,0.6710953979642511,0.6078198710917141,0.5281172301195027
0.0,0.6000000000000001,0.0,0.04963681439249395,1.0,0.6960153540644022,0.3087941256113013,0.46608157591644783,0.0,0.5121951219512195,0.7359617361546977,0.0,0.689293725282393,0.40722057375780885,0.4476362949556305,0.5260477798083593
1.0,0.6000000000000001,0.0,0.1990671965400137,1.0,0.6960153540644022,0.1946664556256526,0.15772487785020917,0.0,0.5365853658536586,0.5300411735845143,0.0,0.9325679310779283,0.6106389998243859,0.7252146837393918,0.7541062810946232
0.0,0.4,0.0,0.7190661488687428,1.0,0.8074320446762769,0.3229616207210945,0.22097402542528055,0.0,0.5609756097560976,0.7359617361546977,0.0,0.8381309787947573,0.5807536545887039,0.5156594574243785,0.5439679042711064
0.0,0.4,0.0,0.7190661488687428,1.0,0.6614007091602083,0.2714358019479101,0.2497698088593936,0.0,0.4390243902439024,0.8799102212162779,0.0,0.8529848462107714,0.5312051079287956,0.5419910041864743,0.6248330744299838
0.0,0.5,0.0,0.5517088305727846,1.0,0.6381068175490013,0.3334987079095196,0.17814687606214097,0.0,0.5609756097560976,0.7604938320512117,0.0,0.822999900081155,0.5947389642942595,0.5326652480415653,0.5518177022403691
0.0,0.5,0.0,0.5517088305727846,1.0,0.7980428513202065,0.31578157092472586,0.1994977299134968,0.0,0.5609756097560976,0.7129629513443075,0.0,0.8390093964156669,0.6527119154218352,0.5589967948036613,0.5743379574442059
0.0,0.5,0.0,0.5517088305727846,1.0,0.6445666805939663,0.3087941256113013,0.18640325076698927,0.0,0.5609756097560976,0.7129629513443075,0.0,0.8419470907336272,0.6300237383987085,0.5524139081131373,0.5980102770818024
0.0,0.5,0.0,0.5517088305727846,1.0,0.6404349249704518,0.2972712936300603,0.1562988105457539,0.0,0.46341463414634143,0.9032258000955796,0.0,0.8397098368616993,0.5996821202521349,0.5611910903671693,0.6086081100888258
1.0,0.6000000000000001,1.0,0.6652853021156673,1.0,0.9276239216165791,0.2002504338588706,0.1812201068417727,0.0,0.2926829268292682,0.6829268436856366,0.0,0.7674670750911992,0.6404889453881732,0.6862659374871248,0.7647769681552171
0.0,0.6000000000000001,0.0,0.3843514816306184,1.0,0.19709626866522195,0.212451168593432,0.2569841727146467,0.0,0.5121951219512195,0.5788113861230737,0.0,0.8241780438796358,0.679705835773709,0.7591126608067039,0.7410234551332131
1.0,0.4,0.0,0.04963681439249395,1.0,0.6960153540644022,0.21773454639057993,0.1259988059967705,0.0,0.5609756097560976,0.5432098948513943,0.0,0.9311511126865492,0.6345064752839619,0.6621286862885369,0.7109193888276609
1.0,0.5,0.0,0.5337818867627941,1.0,0.5610105588613935,0.2800172497949352,0.368743042797542,0.0,0.6585365853658536,0.46393760280990576,0.0,0.848033039876355,0.6564629190013777,0.6647445883158783,0.6297565505426923
1.0,1.0,0.0,0.34463198858007055,1.0,0.6960153540644022,0.16994240228148932,0.13751648407103678,0.0,0.5121951219512195,0.507936501352146,0.0,0.9035610414538201,0.6782426225188248,0.8881411293298602,0.8471850085315935
0.0,0.4,0.0,0.21699414801155617,1.0,0.6960153540644022,0.2638835115672978,0.16862619565890347,0.0,0.3902439024390244,0.5325325202105812,0.0,0.8640676989081962,0.681679376337311,0.5326360364818762,0.7160628231967238
1.0,0.5,0.0,0.26724522580575105,1.0,0.6336936420378171,0.3334987079095196,0.22987702701706492,0.5,0.6097560975609756,0.6913580376223135,0.9734877703701823,0.8147975690851047,0.6074757714051705,0.5491224647678752,0.541329131562881
0.0,0.5,0.0,0.3843514816306184,1.0,0.7830380584197242,0.3936721465283773,0.18525054199727453,0.0,0.5121951219512195,0.7977207958889945,0.0,0.7793099694225666,0.5910033025937869,0.3919526658164474,0.5449670811021788
1.0,0.7000000000000001,0.0,0.1990671965400137,1.0,0.7156124116966752,0.286248021444309,0.12458724269700894,0.0,0.36585365853658536,0.874999985740741,0.0,0.15302475134794224,0.5896668696708738,0.5131536267482412,0.6693385208378777
1.0,0.6000000000000001,1.0,0.6652853021156673,1.0,0.9276878806819586,0.23750693171082998,0.25628228676850595,0.0,0.36585365853658536,0.6276803142155801,0.0,0.6380712770909784,0.588832447718381,0.606174149419083,0.6845300499506617
0.0,0.4,0.0,0.39518413472283936,1.0,0.6960153540644022,0.2800172497949352,0.17713285434557058,0.0,0.3902439024390244,0.5629629819368996,0.0,0.8433300609121778,0.6490675503295069,0.5090473591741651,0.6840949322257589
0.0,0.7000000000000001,0.0,0.04963681439249395,1.0,0.20268629097938862,0.20787052190420635,0.200649719476367,0.0,0.5121951219512195,0.5656565715226337,0.0,0.8773619175818379,0.7691820357682059,0.7394484097997213,0.8041665153226878
0.0,0.5,0.0,0.21699414801155617,1.0,0.20280141729707163,0.1989811581237731,0.20835536154018608,0.0,0.3902439024390244,0.6270456268185158,0.0,0.8813508628465996,0.6575819834218876,0.7883006811902464,0.7811868459847724
0.0,0.4,0.0,0.21699414801155617,1.0,0.9940006396674046,0.2360128337469362,0.2003631155489103,0.0,0.41463414634146334,0.45528454517314076,0.0,0.8853296721990993,0.7602837471084134,0.5825562605516831,0.7722125881530872
1.0,0.4,0.0,0.21699414801155617,1.0,0.6960153540644022,0.21439853181663132,0.12092318349477815,0.0,0.2682926829268293,0.6323396593248352,0.0,0.9087524162303027,0.734231736721131,0.6193107112404419,0.8355873128013823
0.0,0.6000000000000001,0.0,0.04963681439249395,1.0,0.1984649926643428,0.212451168593432,0.2569841727146467,0.0,0.5121951219512195,0.5788113861230737,0.0,0.8309240753352133,0.679705835773709,0.743752591862148,0.7410234551332131
0.0,0.4,0.0,0.39515362642265556,1.0,0.6960153540644022,0.22740925467311573,0.2545978444052328,0.0,0.5365853658536586,0.5444444148312763,0.0,0.8698842452847456,0.5728753481308921,0.6122656675040706,0.7009377516504048
1.0,0.4,0.0,0.04963681439249395,1.0,0.6960153540644022,0.21439853181663132,0.13391967070874888,0.0,0.5609756097560976,0.5432098948513943,0.0,0.9238594453417658,0.5983371932811247,0.6807801985783549,0.7103871316318727
0.0,0.6000000000000001,0.0,0.04963681439249395,1.0,0.774761754080438,0.38440555432460627,0.17488599223004875,0.0,0.5121951219512195,0.7681755489630652,0.0,0.780399571558193,0.6344903199022648,0.4330957076322221,0.5705774110257121
1.0,0.5,0.0,0.21699414801155617,1.0,0.749408381843193,0.40324864980119407,0.4015516408194715,0.0,0.6097560975609756,0.7578347343167674,0.0,0.8365952953291309,0.4220229126696471,0.416760394995943,0.41825982994725674
1.0,0.5,0.0,0.5142675153414841,1.0,0.5197697535047041,0.2714358019479101,0.12313570348348435,0.0,0.36585365853658536,0.8235293806535954,0.0,0.7857506417643075,0.6660109465061227,0.7219232403941296,0.6717964696765145
0.0,0.5,0.0,0.37639158876449086,1.0,0.9338918972319552,0.3039486800866142,0.23259904512105956,0.0,0.6341463414634146,0.5333333513086418,0.0,0.7066288505280831,0.5727193981762988,0.5238880657875332,0.5531264221573917
0.0,0.5,0.0,0.37639158876449086,1.0,0.9498944681817144,0.2926376650055686,0.21906806735396067,0.0,0.6341463414634146,0.5185185100685873,0.0,0.7147114394657971,0.5796611992087456,0.5091375282646086,0.5872220478462011
0.0,0.4,0.0,0.04963681439249395,1.0,0.942181004896949,0.23750693171082998,0.1267554715308863,0.0,0.2682926829268293,0.9481481386227711,0.0,0.9999999999999999,0.5655844067800536,0.45427638693149514,0.7509111389274321
1.0,0.6000000000000001,0.0,0.1990671965400137,1.0,0.9273041262896817,0.3281777181109066,0.35359720592935706,0.0,0.6341463414634146,0.5656565715226337,0.0,0.8045083701233499,0.6081193612509284,0.45558251393697874,0.5727538184792008
0.0,0.6000000000000001,0.0,0.04963681439249395,1.0,0.8055772368969972,0.38440555432460627,0.17488599223004875,0.0,0.5121951219512195,0.7681755489630652,0.0,0.7819612272449232,0.6344903199022648,0.44089764619453087,0.5397332770846567
1.0,0.8,0.0,0.1990671965400137,1.0,0.6960153540644022,0.184567115974907,0.14619185669659784,0.0,0.5121951219512195,0.5295508209999126,0.0,0.901226088181337,0.721507438338811,0.800340111687068,0.8480884890584492
0.0,0.30000000000000004,0.0,0.04963681439249395,1.0,0.9375247849373227,0.23240330085585054,0.2974385987645105,0.0,0.5365853658536586,0.5962962762085052,0.0,0.8655375242417375,0.6276937654112448,0.5343109697141962,0.6716894571869169
0.0,0.6000000000000001,0.0,0.3843514816306184,1.0,0.19762074579314676,0.212451168593432,0.2569841727146467,0.0,0.5121951219512195,0.5788113861230737,0.0,0.8288419464566065,0.679705835773709,0.7591126608067039,0.7410234551332131
0.0,0.4,0.0,0.04963681439249395,1.0,0.6960153540644022,0.23094149453172125,0.13825912507168847,0.0,0.5609756097560976,0.5703703714458161,0.0,0.9106004409523222,0.5871813177580594,0.629214252835917,0.671505221314411
1.0,0.6000000000000001,1.0,0.1990671965400137,1.0,0.9264598666266726,0.286248021444309,0.33731855834748314,0.0,0.5609756097560976,0.6518518634513031,0.0,0.8412403764783409,0.6163484182220001,0.5236056764057266,0.6261525742588953
1.0,0.5,0.0,0.6636978898274517,1.0,0.33265111183049423,0.3434574643917245,0.4298030446063472,0.0,0.6341463414634146,0.5833333238271607,0.0,0.8383265462466546,0.6610655037353266,0.7537405260649956,0.5223957549972964
0.0,0.6000000000000001,0.0,0.45487733988510853,1.0,0.202750237252955,0.1989811581237731,0.20835536154018608,0.0,0.3902439024390244,0.6270456268185158,0.0,0.8811915553137762,0.6575819834218876,0.7861063856267385,0.7811868459847724
0.0,0.30000000000000004,0.0,0.09669551499455678,1.0,0.20452831206231764,0.19165561121368208,0.16571538575827804,0.0,0.24390243902439024,0.5991769680134125,0.0,0.9049129798876752,0.8367717790871915,0.7718142693614641,0.8985618772044253
0.0,0.5,0.0,0.5928091804688173,1.0,0.2577806298972736,0.2714358019479101,0.2244052414116664,0.0,0.5609756097560976,0.46393760280990576,0.0,0.8309091160104606,0.648124409604483,0.614922120113426,0.643386772983784
0.0,0.7000000000000001,0.0,0.04963681439249395,1.0,0.19953949217090505,0.20787052190420635,0.2203420823447486,0.0,0.5121951219512195,0.5656565715226337,0.0,0.8681677850411886,0.7706908039694805,0.7629526780428431,0.7833453562318282
1.0,0.6000000000000001,0.0,0.5445840009086232,1.0,0.6960153540644022,0.16994240228148932,0.16469992562801883,0.0,0.41463414634146334,0.595744665847124,0.0,0.9087036761530359,0.7127631454261935,0.8541295480954862,0.8756139487397345
1.0,0.8,0.0,0.47540974769396704,1.0,0.7045858690810889,0.3087941256113013,0.19432435521458213,0.0,0.5365853658536586,0.7453703582235942,0.9467432571762845,0.12136319715559245,0.6046681805186889,0.5233394918966562,0.5998210503714813
1.0,0.5,0.0,0.3469101663993178,1.0,0.43067476263927384,0.40324864980119407,0.33956296317295354,0.0,0.6341463414634146,0.6913580376223135,0.0,0.8284579454810764,0.5954378819246129,0.5286694687348507,0.4598885945179941
1.0,0.6000000000000001,0.0,0.3469101663993178,1.0,0.4253917438389287,0.3936721465283773,0.3085260712780731,0.0,0.6341463414634146,0.6666666424691362,0.0,0.8344404610965118,0.6552738405222713,0.5460680602008612,0.5032343205964033
1.0,0.7000000000000001,1.0,0.9999999999999999,1.0,0.9234793741799887,0.19288332162299554,0.1707779426692655,0.0,0.2682926829268293,0.6913580376223135,0.0,0.781693021899328,0.6478864657895027,0.7191803709397447,0.789159132337099
1.0,0.9,0.0,0.1990671965400137,1.0,0.6960153540644022,0.16725598909237188,0.09717275594129271,0.0,0.5121951219512195,0.4977777592954736,0.0,0.9267580632725199,0.7944827815822694,0.8808960645813977,0.8872753251044173
1.0,1.0,0.0,0.34849757868753345,1.0,0.6960153540644022,0.16352689585085317,0.13544295080499325,0.0,0.5121951219512195,0.4977777592954736,0.0,0.9234970653970508,0.6812444802342053,0.8446818823748078,0.8989658129598983
1.0,0.7000000000000001,0.0,0.1990671965400137,1.0,0.6960153540644022,0.2411966394969835,0.24653241911754864,0.0,0.31707317073170727,0.764132535695618,0.0,0.8151563230379121,0.4298868618567352,0.5469281692043673,0.6332469807748156
0.0,0.5,0.0,0.04963681439249395,1.0,0.6960153540644022,0.290764749899218,0.36781047125608946,0.0,0.5121951219512195,0.6913580376223135,0.0,0.7754739904210601,0.46743701503892254,0.43556766935633645,0.5676121928531661
1.0,0.5,0.0,0.6636978898274517,1.0,0.4304061473564931,0.3870664002199971,0.36085795862606784,0.0,0.6341463414634146,0.6666666424691362,0.0,0.8328367607687346,0.600289858346678,0.5847797676748802,0.4726201674197222
1.0,0.5,0.0,0.21699414801155617,1.0,0.7352094693289482,0.3780096667277401,0.4006610829445072,0.5,0.5121951219512195,0.7977207958889945,0.0,0.8410926383894636,0.4455514144923753,0.4430919417580388,0.4572690473502536
0.0,0.5,0.0,0.21699414801155617,1.0,0.2017525014166613,0.1989811581237731,0.20835536154018608,0.0,0.3902439024390244,0.6270456268185158,0.0,0.8779090038678065,0.6575819834218876,0.8058550456983105,0.7811868459847724
1.0,0.6000000000000001,0.0,0.3664245378206279,1.0,0.6960153540644022,0.21111091775537344,0.1932700579147304,0.0,0.24390243902439024,0.6576332203941253,0.0,0.8772822975455835,0.629553393393291,0.6559807693218284,0.8026776100985323
1.0,0.6000000000000001,0.0,0.5445840009086232,1.0,0.6960153540644022,0.20525161080416204,0.20866623869863843,0.0,0.5365853658536586,0.4949494793415641,0.0,0.8788382528357339,0.6833134629673112,0.7795234989362146,0.7643770430064708
0.0,0.7000000000000001,0.0,0.21699414801155617,1.0,0.925423729767525,0.286248021444309,0.3156211067310748,0.0,0.5365853658536586,0.6814814940795609,0.0,0.8568876446538453,0.6297730877327259,0.5225085286239726,0.6425584826042152
1.0,0.6000000000000001,0.0,0.1990671965400137,1.0,0.7478221970217819,0.38440555432460627,0.17488599223004875,0.0,0.5121951219512195,0.7681755489630652,0.0,0.7791503414532489,0.6344903199022648,0.43580470813458444,0.5505911057484958
1.0,0.5,0.0,0.34849757868753345,1.0,0.7414774577361374,0.3548499105643504,0.21934262456677533,0.0,0.5121951219512195,0.7151979527893668,0.0,0.7801706955759838,0.6302004924072085,0.5578996470219072,0.5535128460681406
1.0,0.6000000000000001,0.0,0.5142675153414841,1.0,0.5302974156661666,0.28181120925577413,0.09554573025775714,0.0,0.36585365853658536,0.8484848261728399,0.0,0.8762494801297345,0.6866000351952214,0.6654201296337988,0.6778623874307491
1.0,0.6000000000000001,1.0,0.6652853021156673,1.0,0.9214838385483359,0.23240330085585054,0.21346886226931217,0.0,0.3902439024390244,0.5849952689852623,0.0,0.724162595804904,0.6361010370933201,0.658837242943275,0.6950319383667293
